Year,ID,MapID,Input,Original_revised_to_uniform_VVL,MapID_Source.Local_Alias,Units,TrimRevisedOriginal,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,QC_accrued,QC1,QCplus_minus,QC2,QC_tally,QC3
2017,201703,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,11635,23893,39491,42906,50223,49767,43872,22489,14545,16513,10159,14438,339931,339931,TRUE,-339931,,1523822,
2017,201704,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,18344,19428,32969,32854,34776,37131,38303,38214,21560,21705,8275,2862,306421,306421,TRUE,-306421,,1217401,TRUE
2017,201705,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,24638,86935,201963,183082,229155,232645,157204,42702,24111,25309,5926,3731,1217401,1217401,TRUE,=1217401,TRUE,1217401,
2017,201706,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,795,1472,1565,1509,337,0,0,0,5678,5678,TRUE,+5678,,1223079,
2017,201707,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,0,0,0,0,0,0,0,926,793,833,44,0,2596,2596,TRUE,+2596,,1225675,
2017,201708,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,0,3281,15412,16641,21132,25281,25047,3471,1125,1414,317,0,113121,113121,TRUE,-113121,,1112554,
2017,201709,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,464,2981,10078,15705,31065,40756,23478,5837,4028,4042,3267,2636,144337,144337,TRUE,-144337,,968217,
2017,201710,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,4151,2040,2158,1575,1295,1164,1234,1225,1164,1172,1115,1095,19388,19388,TRUE,-19388,,948829,TRUE
2017,201711,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,20023,78633,174315,149161,176458,166916,109010,34604,18924,19514,1271,0,948829,948829,TRUE,=948829,TRUE,948829,
2017,201712,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,948829,
2017,201713,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,948829,
2017,201714,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,2943,3217,0,0,0,0,0,0,0,0,4366,4286,14812,14812,TRUE,+14812,,963641,
2017,201715,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,13166,0,0,0,0,0,0,1304,1375,0,0,0,15845,15845,TRUE,+15845,,979486,
2017,201716,,+,+River Canal Pond Storage Withdraw,River Canal Pond Storage Withdraw,AF,River Canal Pond Storage Withdraw,0,0,0,0,0,0,0,0,0,0,0,161,161,161,TRUE,+161,,979647,
2017,201717,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,2572,13105,20253,16364,30022,18452,5417,0,797,1230,1757,1789,111758,111758,TRUE,-111758,,867889,
2017,201718,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,7537,6759,6432,4457,4449,4213,4387,5058,4840,5207,2755,1430,57524,57524,TRUE,-57524,,810365,TRUE
2017,201719,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,26023,61986,147630,128340,141987,144251,99206,30850,14662,13077,1125,1228,810365,810365,TRUE,=810365,TRUE,810365,
2017,201720,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,6372,4675,839,1670,3830,7692,3852,2293,2813,6736,960,28,41760,41760,TRUE,+41760,,852125,
2017,201721,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,91,111,122,119,122,119,123,143,119,123,119,28,1339,1339,TRUE,-1339,,850786,
2017,201722,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,6115,4792,0,0,0,0,0,5923,4350,3360,5246,0,29786,29786,TRUE,+29786,,880572,
2017,201723,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,8757,13196,24635,25556,25845,29710,26260,12416,1468,3783,0,0,171626,171626,TRUE,-171626,,708946,
2017,201724,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,139,220,157,127,159,127,188,97,178,158,24,0,1574,1574,TRUE,-1574,,707372,
2017,201725,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,3909,17790,17080,20110,18918,6436,0,0,0,0,0,84243,84243,TRUE,-84243,,623129,
2017,201726,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,3495,3830,3755,3138,3189,3184,3122,3209,3416,3336,3170,0,36844,36844,TRUE,-36844,,586285,
2017,201727,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,5243,5447,4608,2894,2596,2340,2535,3830,4298,4735,2368,1228,42122,42122,TRUE,-42122,,544163,TRUE
2017,201728,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,20785,44740,97402,81096,93796,97545,64394,19371,12346,11038,1650,0,544163,544163,TRUE,=544163,TRUE,544163,
2017,201729,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,2569,2315,1359,704,615,500,615,972,893,922,742,0,12206,12206,TRUE,-12206,,531957,
2017,201730,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,2563,2152,1359,704,615,500,615,972,893,922,524,0,11819,11819,TRUE,-11819,,520138,
2017,201731,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,10802,9729,0,0,0,0,4495,16024,13081,11006,18557,4027,87721,87721,TRUE,+87721,,607859,
2017,201732,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,958,0,0,958,958,TRUE,+958,,608817,
2017,201733,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,3836,5540,9094,8977,9128,6908,7686,9088,7347,6436,5774,1819,81633,81633,TRUE,-81633,,527184,
2017,201734,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,8098,12549,19077,17292,20330,22106,20106,10283,3465,3515,3102,296,140219,140219,TRUE,-140219,,386965,
2017,201735,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,913,5209,6077,5766,6042,5228,4667,5262,2797,889,3218,0,46068,46068,TRUE,-46068,,340897,
2017,201736,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,0,3747,27562,29584,37982,30734,4354,0,0,0,0,0,133963,133963,TRUE,-133963,,206934,
2017,201737,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,343,0,246,159,0,0,0,0,0,0,0,0,748,748,TRUE,-748,,206186,
2017,201738,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,12458,10608,10030,8647,10313,8822,9141,8818,10032,10318,6847,1912,107946,107946,TRUE,-107946,,98240,TRUE
2017,201739,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,807,12349,22598,9263,8771,22747,21705,0,0,0,0,0,98240,98240,TRUE,=98240,TRUE,98240,
2018,201801,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,23851,10215,22959,25880,54970,85775,84759,66915,29854,12446,11806,16375,445805,445805,TRUE,+445805,,+445805,
2018,201802,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,437842,
2018,201803,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,2616,476,1160,2104,13023,23552,29986,9707,4425,819,2876,13688,104432,104432,TRUE,-104432,,333410,
2018,201804,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,12145,9128,20487,23121,25632,26473,26741,21963,20896,10951,8275,2011,207823,207823,TRUE,-207823,,125587,TRUE
2018,201805,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,8414,0,636,0,15639,35095,27356,34569,3878,0,0,0,125587,125587,TRUE,=125587,TRUE,125587,
2018,201806,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,125587,
2018,201807,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,3200,0,4177,3953,666,0,0,0,4617,3993,2561,119,23286,23286,TRUE,+23286,,148873,
2018,201808,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,0,0,0,0,10481,19234,20005,27250,2934,0,0,0,79904,79904,TRUE,-79904,,68969,
2018,201809,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,10757,0,304,2694,4243,4925,5455,5702,4381,3245,2055,0,43761,43761,TRUE,-43761,,25208,
2018,201810,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,857,0,1508,1259,1581,2184,1896,1617,1180,732,506,119,13439,13439,TRUE,-13439,,11769,TRUE
2018,201811,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,0,0,3001,0,0,8752,0,0,0,16,0,0,11769,11769,TRUE,=11769,TRUE,11769,
2018,201812,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,11769,
2018,201813,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,173,2632,244,0,0,0,3049,3049,TRUE,+3049,,14818,
2018,201814,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,996,0,0,0,0,0,0,0,0,0,0,0,996,996,TRUE,+996,,15814,
2018,201815,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,15814,
2018,201816,,+,+River Canal Pond Storage Withdraw,River Canal Pond Storage Withdraw,AF,River Canal Pond Storage Withdraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,15814,
2018,201817,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,0,0,0,0,0,3042,0,0,0,0,0,0,3042,3042,TRUE,-3042,,12772,
2018,201818,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,996,0,3001,0,0,5669,173,2632,244,16,0,0,12731,12731,TRUE,-12731,,41,TRUE
2018,201819,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,0,0,0,0,0,41,0,0,0,0,0,0,41,41,TRUE,=41,TRUE,41,
2018,201820,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,0,0,119,579,1261,11308,10530,20261,3654,180,0,0,47892,47892,TRUE,+47892,,47933,
2018,201821,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,0,0,16,119,123,119,122,117,112,0,0,0,728,728,TRUE,-728,,47205,
2018,201822,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,47205,
2018,201823,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,0,0,0,0,0,7541,2581,0,0,0,0,0,10122,10122,TRUE,-10122,,37083,
2018,201824,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,0,0,0,0,143,175,173,121,0,0,0,0,612,612,TRUE,-612,,36471,
2018,201825,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,0,0,1442,5215,0,0,0,0,0,6657,6657,TRUE,-6657,,29814,
2018,201826,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,0,0,0,0,200,204,222,244,180,2,0,0,1052,1052,TRUE,-1052,,28762,
2018,201827,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,0,0,103,460,795,1664,1983,1503,1107,85,0,0,7700,7700,TRUE,-7700,,21062,TRUE
2018,201828,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,0,0,0,0,0,204,234,18276,2255,93,0,0,21062,21062,TRUE,=21062,TRUE,21062,
2018,201829,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,0,0,0,0,0,204,234,2349,296,93,0,0,3176,3176,TRUE,-3176,,17886,
2018,201830,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,0,0,0,0,0,0,0,2352,194,0,0,0,2546,2546,TRUE,-2546,,15340,
2018,201831,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,15340,
2018,201832,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,15340,
2018,201833,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,15340,
2018,201834,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,15340,
2018,201835,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,15340,
2018,201836,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,15340,
2018,201837,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,15340,
2018,201838,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,0,0,0,0,0,0,0,13575,1765,0,0,0,15340,15340,TRUE,-15340,,0,TRUE
2018,201839,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2019,201901,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,19127,8343,36222,150875,199331,269005,186585,105424,73047,46548,24365,30658,1149530,1149530,TRUE,+1149530,,+1149530,
2019,201902,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,1141567,
2019,201903,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,774,2442,8307,26321,36351,41554,39447,29842,19238,12554,7953,16173,240956,240956,TRUE,-240956,,900611,
2019,201904,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,17647,5290,23115,32519,31926,33713,36141,27630,19029,16161,15739,7315,266225,266225,TRUE,-266225,,634386,TRUE
2019,201905,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,30,0,4124,91380,130378,193083,110321,47276,34125,17157,18,6494,634386,634386,TRUE,=634386,TRUE,634386,
2019,201906,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,634386,
2019,201907,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,4836,0,2591,0,0,0,0,0,0,1083,4467,5030,18007,18007,TRUE,+18007,,652393,
2019,201908,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,0,0,221,17066,19556,24948,23339,23633,11712,7146,0,0,127621,127621,TRUE,-127621,,524772,
2019,201909,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,4548,0,1126,5202,25307,29488,18958,6581,2536,4478,3598,2630,104452,104452,TRUE,-104452,,420320,
2019,201910,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,318,0,1437,1676,1527,1474,1540,1519,1447,1488,887,1101,14414,14414,TRUE,-14414,,405906,TRUE
2019,201911,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,0,0,3931,67436,83988,137173,66484,15543,18430,5128,0,7793,405906,405906,TRUE,=405906,TRUE,405906,
2019,201912,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,1131,4955,0,0,0,0,0,0,0,5841,0,11927,11927,TRUE,+11927,,417833,
2019,201913,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,417833,
2019,201914,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,0,1579,1343,0,0,0,0,0,0,0,0,0,2922,2922,TRUE,+2922,,420755,
2019,201915,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,0,9506,1847,4343,5902,0,0,0,0,0,0,0,21598,21598,TRUE,+21598,,442353,
2019,201916,,-,-River Canal Pond Storage Withdraw,River Canal Pond Storage Withdraw,AF,River Canal Pond Storage Withdraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,442353,
2019,201917,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,0,0,2529,13102,15873,24324,10159,0,0,0,0,0,65987,65987,TRUE,-65987,,376366,
2019,201918,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,0,4242,7853,4395,4564,3367,2648,2460,2459,4009,3328,3429,42754,42754,TRUE,-42754,,333612,TRUE
2019,201919,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,0,7974,1694,54282,69453,109482,53677,13083,15971,1119,2513,4364,333612,333612,TRUE,=333612,TRUE,333612,
2019,201920,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,161,153,5521,1436,5851,3184,2830,2045,3467,7109,85,18,31860,31860,TRUE,+31860,,365472,
2019,201921,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,46,66,79,119,123,108,122,123,119,123,44,0,1072,1072,TRUE,-1072,,364400,
2019,201922,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,0,3812,6022,0,0,0,0,256,1581,3074,1605,3316,19666,19666,TRUE,+19666,,384066,
2019,201923,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,0,0,0,3427,5842,11516,2157,0,0,0,0,0,22942,22942,TRUE,-22942,,361124,
2019,201924,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,0,0,99,280,307,297,284,307,297,214,0,113,2198,2198,TRUE,-2198,,358926,
2019,201925,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,8029,8225,15320,14721,177,0,0,0,0,46472,46472,TRUE,-46472,,312454,
2019,201926,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,0,1825,2756,966,1816,2865,2753,3106,3011,2941,1468,2652,26159,26159,TRUE,-26159,,286295,
2019,201927,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,115,2257,2189,2938,3047,1786,1845,1845,1815,1651,2691,2325,24504,24504,TRUE,-24504,,261791,TRUE
2019,201928,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,0,7791,8114,39959,55944,80774,34625,9826,15777,6373,0,2608,261791,261791,TRUE,=261791,TRUE,261791,
2019,201929,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,0,1041,1384,2206,2380,1348,923,922,922,877,0,478,12481,12481,TRUE,-12481,,249310,
2019,201930,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,0,1006,1362,2186,2380,1348,922,922,923,875,0,480,12404,12404,TRUE,-12404,,236906,
2019,201931,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,0,8370,18994,105,0,0,1819,14616,4772,0,1402,4971,55049,55049,TRUE,+55049,,291955,
2019,201932,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,291955,
2019,201933,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,1317,5020,1565,7410,10963,8800,8087,6050,0,0,1555,50767,50767,TRUE,-50767,,241188,
2019,201934,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,0,5978,7944,12311,14222,13609,11652,3788,4041,0,0,579,74124,74124,TRUE,-74124,,167064,
2019,201935,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,0,95,935,2275,2930,2922,3463,4592,1039,0,0,0,18251,18251,TRUE,-18251,,148813,
2019,201936,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,0,0,0,7884,8249,26569,3422,0,0,0,0,0,46124,46124,TRUE,-46124,,102689,
2019,201937,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,0,347,0,2356,1750,510,0,0,0,0,0,4963,4963,TRUE,-4963,,97726,
2019,201938,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,0,6724,9775,11637,13890,11400,6137,6131,7574,4621,1402,4487,83778,83778,TRUE,-83778,,13948,TRUE
2019,201939,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,0,0,341,0,2127,10865,615,0,0,0,0,0,13948,13948,TRUE,=13948,TRUE,13948,
2020,202001,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,26469,20204,20118,36322,53205,60296,64738,38295,14612,9144,8279,10955,362637,362637,TRUE,+362637,,+362637,
2020,202002,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,633,676,655,676,655,676,676,655,676,655,676,7985,7985,TRUE,-7985,,354652,
2020,202003,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,3253,2255,587,839,8410,13148,15281,10923,4661,1115,1065,4394,65931,65931,TRUE,-65931,,288721,
2020,202004,,-,-Panorama Preserve,Panorama Preserve,AF,Panorama Preserve,0,0,0,4,0,2,2,2,0,0,0,0,10,10,TRUE,-10,,288711,
2020,202005,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,12627,17316,18795,15775,16346,19795,18976,20170,9296,7353,6559,3223,166231,166231,TRUE,-166231,,122480,TRUE
2020,202006,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,9913,0,60,19049,27773,26696,29803,6524,0,0,0,2662,122480,122480,TRUE,=122480,TRUE,122480,
2020,202007,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,122480,
2020,202008,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,305,2904,4449,772,0,0,0,3394,33,0,1388,1172,14417,14417,TRUE,+14417,,136897,
2020,202009,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,4594,0,0,7200,14951,20705,22610,4414,0,0,0,0,74474,74474,TRUE,-74474,,62423,
2020,202010,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,2698,2293,3162,2711,3572,4699,5907,4742,0,0,960,2728,33472,33472,TRUE,-33472,,28951,
2020,202011,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,1473,611,825,1303,1391,1180,1207,684,33,0,428,1106,10241,10241,TRUE,-10241,,18710,TRUE
2020,202012,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,1453,0,522,8607,7859,112,79,78,0,0,0,0,18710,18710,TRUE,=18710,TRUE,18710,
